county,state,pop_county,area,num_county,pop_state,rep_vote,rep_vote_pct,dem_vote,dem_vote_pct,third_pct
East Carroll Parish,Louisiana,7459,442,64,4657757,1080,.356,1900,.626,.018
East Feliciana Parish,Louisiana,19539,456,64,4657757,6064,.577,4280,.407,.0160000000000001
Evangeline Parish,Louisiana,32350,680,64,4657757,11053,.717,4158,.27,.013
Franklin Parish,Louisiana,19774,636,64,4657757,6970,.717,2658,.273,.01
Grant Parish,Louisiana,22169,664,64,4657757,8117,.864,1157,.123,.013
Iberia Parish,Louisiana,69929,1031,64,4657757,21251,.65,11027,.337,.013
Iberville Parish,Louisiana,30241,653,64,4657757,7893,.472,8514,.509,.019
Jackson Parish,Louisiana,15031,580,64,4657757,5394,.707,2143,.281,.012
Jefferson Davis Parish,Louisiana,32250,659,64,4657757,11423,.77,3208,.216,.014
Jefferson Parish,Louisiana,440781,642,64,4657757,105949,.547,84477,.436,.017
LaSalle Parish,Louisiana,14791,663,64,4657757,6378,.901,638,.09,.009
Lafayette Parish,Louisiana,241753,270,64,4657757,72519,.633,39685,.347,.02
Lafourche Parish,Louisiana,97557,1472,64,4657757,36024,.794,8672,.191,.015
Lincoln Parish,Louisiana,48396,472,64,4657757,11311,.587,7559,.392,.021
Livingston Parish,Louisiana,142282,703,64,4657757,54877,.841,9249,.142,.017
Madison Parish,Louisiana,10017,651,64,4657757,1930,.413,2654,.5679999999999999,.019
Morehouse Parish,Louisiana,25629,805,64,4657757,6510,.5620000000000001,4946,.427,.011
Natchitoches Parish,Louisiana,37515,1299,64,4657757,9358,.5649999999999999,6896,.417,.0180000000000001
Orleans Parish,Louisiana,383997,350,64,4657757,26664,.15,147854,.831,.019
Ouachita Parish,Louisiana,160368,633,64,4657757,42255,.611,25913,.375,.014
Plaquemines Parish,Louisiana,23515,2429,64,4657757,7412,.673,3414,.31,.017
Pointe Coupee Parish,Louisiana,20758,591,64,4657757,7503,.606,4683,.379,.015
Rapides Parish,Louisiana,130023,1362,64,4657757,38347,.651,19475,.331,.018
Red River Parish,Louisiana,7620,402,64,4657757,2413,.584,1644,.398,.018
Richland Parish,Louisiana,20043,564,64,4657757,6607,.665,3225,.324,.011
Sabine Parish,Louisiana,22155,1012,64,4657757,8776,.828,1731,.163,.009
St. Bernard Parish,Louisiana,43764,1794,64,4657757,11179,.633,6151,.348,.019
St. Charles Parish,Louisiana,52549,410,64,4657757,18233,.639,9800,.344,.017
St. Helena Parish,Louisiana,10920,409,64,4657757,2714,.441,3346,.543,.0159999999999999
St. James Parish,Louisiana,20192,258,64,4657757,5954,.473,6510,.517,.01
St. John the Baptist Parish,Louisiana,42477,348,64,4657757,7538,.352,13582,.634,.014
St. Landry Parish,Louisiana,82540,939,64,4657757,23171,.5629999999999999,17372,.422,.0150000000000001
St. Martin Parish,Louisiana,51767,817,64,4657757,18203,.673,8439,.312,.015
St. Mary Parish,Louisiana,49406,612,64,4657757,14811,.639,8055,.347,.014
St. Tammany Parish,Louisiana,264570,1124,64,4657757,99666,.711,37746,.269,.02
Tangipahoa Parish,Louisiana,133157,823,64,4657757,37806,.656,18887,.328,.016
Tensas Parish,Louisiana,4147,641,64,4657757,1197,.469,1329,.52,.011
Terrebonne Parish,Louisiana,109580,2080,64,4657757,34339,.743,11198,.242,.015
Union Parish,Louisiana,21107,905,64,4657757,8407,.751,2654,.237,.012
Vermilion Parish,Louisiana,57359,1538,64,4657757,21930,.803,5009,.183,.014
Vernon Parish,Louisiana,48750,1341,64,4657757,14107,.8169999999999999,2898,.168,.015
Washington Parish,Louisiana,45463,676,64,4657757,13307,.6820000000000001,5970,.306,.012
Webster Parish,Louisiana,36967,615,64,4657757,11830,.649,6172,.339,.012
West Baton Rouge Parish,Louisiana,27199,203,64,4657757,7684,.545,6200,.44,.015
West Carroll Parish,Louisiana,9751,360,64,4657757,4317,.855,710,.141,.004
West Feliciana Parish,Louisiana,15310,426,64,4657757,3863,.616,2298,.367,.017
Winn Parish,Louisiana,13755,957,64,4657757,4619,.742,1543,.248,.01
Androscoggin,Maine,111139,497,16,1362359,27617,.47,29268,.499,.031
Aroostook,Maine,67105,6829,16,1362359,13956,.39,21080,.59,.02
Cumberland,Maine,303069,1217,16,1362359,133358,.669,60422,.303,.028
Franklin,Maine,29456,1744,16,1362359,8069,.464,8754,.503,.033
Hancock,Maine,55478,2351,16,1362359,19366,.548,14980,.424,.028
Kennebec,Maine,123642,951,16,1362359,34902,.486,34721,.483,.031
Knox,Maine,40607,1142,16,1362359,15110,.587,9982,.388,.025
Lincoln,Maine,35237,700,16,1362359,12684,.538,10256,.435,.027
Oxford,Maine,57777,2175,16,1362359,14755,.441,17698,.528,.0309999999999999
Penobscot,Maine,152199,3556,16,1362359,37716,.442,44827,.526,.032
Piscataquis,Maine,16800,4377,16,1362359,3517,.355,6143,.62,.025
Sagadahoc,Maine,36699,370,16,1362359,13528,.5629999999999999,9755,.406,.031
Somerset,Maine,50477,4095,16,1362359,10199,.37,16644,.604,.026
Waldo,Maine,39607,853,16,1362359,12345,.508,11196,.46,.032
Washington,Maine,31095,3255,16,1362359,6761,.39,10194,.587,.023
York,Maine,211972,1271,16,1362359,71189,.549,54817,.423,.028
Allegany,Maryland,68106,430,24,6177224,9158,.3,20886,.6850000000000001,.0149999999999999
Anne Arundel,Maryland,588261,588,24,6177224,172823,.5629999999999999,127821,.416,.0210000000000001
Baltimore,Maryland,585708,695,24,6177224,207260,.878,25374,.107,.015
Baltimore,Maryland,854535,682,24,6177224,258409,.627,146202,.355,.018
Calvert,Maryland,92783,92,24,6177224,22587,.463,25346,.519,.0179999999999999
Caroline,Maryland,33293,345,24,6177224,5095,.324,10283,.654,.0219999999999999
Carroll,Maryland,172891,326,24,6177224,36456,.367,60218,.606,.027
Cecil,Maryland,103725,452,24,6177224,16809,.356,29439,.623,.021
Charles,Maryland,166617,418,24,6177224,62171,.698,25579,.287,.0150000000000001
Dorchester,Maryland,32531,643,24,6177224,6857,.43,8764,.55,.02
Frederick,Maryland,271717,540,24,6177224,77675,.537,63682,.44,.023
Garrett,Maryland,28806,667,24,6177224,3281,.211,12002,.77,.019
Harford,Maryland,260924,656,24,6177224,63095,.429,80930,.55,.0209999999999999
Howard,Maryland,332317,527,24,6177224,129433,.714,48390,.267,.019
Kent,Maryland,19198,254,24,6177224,5329,.496,5195,.484,.02
Montgomery,Maryland,1062061,414,24,6177224,419569,.792,101222,.191,.017
Prince George's,Maryland,967201,507,24,6177224,379208,.897,37090,.088,.015
Queen Anne's,Maryland,49874,498,24,6177224,10709,.356,18741,.623,.021
Somerset,Maryland,24620,611,24,6177224,4241,.419,5739,.5669999999999999,.014
St. Mary's,Maryland,113777,510,24,6177224,23138,.418,30826,.5570000000000001,.025
Talbot,Maryland,37526,611,24,6177224,11062,.494,10946,.489,.017
Washington,Maryland,154705,477,24,6177224,26044,.386,40224,.596,.018
Wicomico,Maryland,103588,468,24,6177224,22054,.48,22944,.499,.021
Worcester,Maryland,52460,400,24,6177224,12560,.398,18571,.588,.014
Barnstable,Massachusetts,228996,396,14,7029917,91994,.614,55311,.369,.017
Berkshire,Massachusetts,129026,931,14,7029917,51705,.727,18064,.254,.019
Bristol,Massachusetts,579200,556,14,7029917,153377,.551,119872,.431,.018
Dukes,Massachusetts,20600,104,14,7029917,9914,.777,2631,.206,.017
Essex,Massachusetts,809829,498,14,7029917,267198,.637,144837,.345,.018
Franklin,Massachusetts,71029,702,14,7029917,30030,.71,11201,.265,.025
Hampden,Massachusetts,465825,618,14,7029917,125948,.579,87318,.402,.019
Hampshire,Massachusetts,162308,529,14,7029917,63362,.724,22281,.255,.021
Middlesex,Massachusetts,1632002,824,14,7029917,617196,.718,226956,.264,.018
Nantucket,Massachusetts,14255,48,14,7029917,5241,.72,1914,.263,.017
Norfolk,Massachusetts,725981,400,14,7029917,273312,.674,125294,.309,.017
Plymouth,Massachusetts,530819,661,14,7029917,173630,.578,121227,.403,.019
Suffolk,Massachusetts,797936,58,14,7029917,270522,.8100000000000001,58613,.176,.014
Worcester,Massachusetts,862111,1513,14,7029917,248773,.578,171683,.399,.023
Alcona,Michigan,10167,1791,83,10077331,2142,.303,4848,.6860000000000001,.011
Alger,Michigan,8842,5049,83,10077331,2053,.4,3014,.588,.012
Allegan,Michigan,120502,1833,83,10077331,24449,.364,41392,.617,.019
Alpena,Michigan,28907,1695,83,10077331,6000,.354,10686,.63,.016
Antrim,Michigan,23431,602,83,10077331,5960,.374,9748,.611,.015
Arenac,Michigan,15002,681,83,10077331,2774,.314,5928,.671,.0149999999999999
Baraga,Michigan,8158,1069,83,10077331,1478,.366,2512,.622,.012
Barry,Michigan,62423,577,83,10077331,11797,.329,23471,.654,.017
Bay,Michigan,103856,631,83,10077331,26151,.434,33125,.55,.016
Benzie,Michigan,17970,860,83,10077331,5480,.447,6601,.538,.0149999999999999
Berrien,Michigan,154316,1581,83,10077331,37438,.454,43519,.528,.018
Branch,Michigan,44862,519,83,10077331,6159,.3,14064,.6850000000000001,.0149999999999999
Calhoun,Michigan,134310,718,83,10077331,28877,.436,36221,.547,.017
Cass,Michigan,51589,508,83,10077331,9130,.348,16699,.637,.015
Charlevoix,Michigan,26054,1391,83,10077331,6939,.408,9841,.579,.0130000000000001
Cheboygan,Michigan,25579,885,83,10077331,5437,.343,10186,.642,.015
Chippewa,Michigan,36785,2698,83,10077331,6648,.377,10681,.605,.018
Clare,Michigan,30856,885,83,10077331,5199,.319,10861,.667,.014
Clinton,Michigan,79128,575,83,10077331,21968,.459,25098,.524,.0169999999999999
Crawford,Michigan,12988,563,83,10077331,2672,.34,5087,.647,.0129999999999999
Delta,Michigan,36903,1992,83,10077331,7606,.36,13207,.624,.016
Dickinson,Michigan,25947,777,83,10077331,4744,.325,9617,.659,.016
Eaton,Michigan,109175,579,83,10077331,31299,.487,31798,.494,.019
Emmet,Michigan,34112,882,83,10077331,9662,.436,12135,.547,.017
Genesee,Michigan,406211,649,83,10077331,119390,.539,98714,.446,.015
Gladwin,Michigan,25386,516,83,10077331,4524,.31,9893,.677,.0129999999999999
Gogebic,Michigan,14380,1476,83,10077331,3570,.432,4600,.556,.012
Grand Traverse,Michigan,95238,601,83,10077331,28683,.476,30502,.506,.018
Gratiot,Michigan,41761,572,83,10077331,6693,.35,12102,.633,.017
Hillsdale,Michigan,45746,607,83,10077331,5883,.253,17037,.732,.015
Houghton,Michigan,37361,1502,83,10077331,7750,.419,10378,.5610000000000001,.0199999999999999
Huron,Michigan,31407,2136,83,10077331,5490,.298,12731,.6909999999999999,.011
Ingham,Michigan,284900,561,83,10077331,94212,.652,47639,.33,.018
Ionia,Michigan,66804,580,83,10077331,10901,.338,20657,.641,.0209999999999999
Iosco,Michigan,25237,1891,83,10077331,5373,.35,9759,.635,.015
Iron,Michigan,11631,1211,83,10077331,2493,.367,4216,.621,.012
Isabella,Michigan,64394,578,83,10077331,14072,.478,14815,.504,.018
Jackson,Michigan,160366,724,83,10077331,31995,.396,47372,.586,.018
Kalamazoo,Michigan,261670,580,83,10077331,83686,.584,56823,.396,.02
Kalkaska,Michigan,17939,571,83,10077331,3002,.282,7436,.7,.018
Kent,Michigan,657974,872,83,10077331,187915,.521,165741,.459,.02
Keweenaw,Michigan,2046,5966,83,10077331,672,.432,862,.554,.014
Lake,Michigan,12096,575,83,10077331,2288,.362,3946,.624,.014
Lapeer,Michigan,88619,663,83,10077331,16367,.311,35482,.674,.015
Leelanau,Michigan,22301,2532,83,10077331,8795,.52,7916,.468,.012
Lenawee,Michigan,99423,761,83,10077331,20918,.392,31541,.591,.017
Livingston,Michigan,193866,585,83,10077331,48220,.379,76982,.605,.016
Luce,Michigan,5339,1912,83,10077331,842,.281,2109,.703,.016
Mackinac,Michigan,10834,2101,83,10077331,2632,.375,4304,.614,.011
Macomb,Michigan,881217,570,83,10077331,223952,.453,263863,.534,.0129999999999999
Manistee,Michigan,25032,1281,83,10077331,6107,.417,8321,.5679999999999999,.015
Marquette,Michigan,66017,3425,83,10077331,20465,.546,16286,.435,.019
Mason,Michigan,29052,1242,83,10077331,6802,.394,10207,.592,.014
Mecosta,Michigan,39714,571,83,10077331,7375,.35,13267,.63,.02
Menominee,Michigan,23502,1338,83,10077331,4316,.342,8117,.644,.0139999999999999
Midland,Michigan,83494,528,83,10077331,20493,.418,27675,.5639999999999999,.0180000000000001
Missaukee,Michigan,15052,574,83,10077331,1967,.225,6648,.759,.016
Monroe,Michigan,154809,680,83,10077331,32975,.378,52710,.605,.017
Montcalm,Michigan,66614,721,83,10077331,9703,.302,21815,.68,.0179999999999999
Montmorency,Michigan,9153,562,83,10077331,1628,.278,4171,.712,.01
Muskegon,Michigan,175824,1459,83,10077331,45643,.494,45133,.488,.018
Newaygo,Michigan,49978,861,83,10077331,7873,.29,18857,.694,.016
Oakland,Michigan,1274395,908,83,10077331,434148,.5639999999999999,325971,.423,.0130000000000001
Oceana,Michigan,26659,1307,83,10077331,4944,.352,8892,.632,.016
Ogemaw,Michigan,20770,575,83,10077331,3475,.292,8253,.6929999999999999,.015
Ontonagon,Michigan,5816,3741,83,10077331,1391,.366,2358,.62,.014
Osceola,Michigan,22891,573,83,10077331,3214,.261,8928,.724,.015
Oscoda,Michigan,8219,572,83,10077331,1342,.275,3466,.711,.014
Otsego,Michigan,25091,526,83,10077331,4743,.321,9779,.663,.016
Ottawa,Michigan,296200,1632,83,10077331,64705,.384,100913,.598,.018
Presque Isle,Michigan,12982,2573,83,10077331,2911,.349,5342,.64,.011
Roscommon,Michigan,23459,580,83,10077331,5166,.344,9670,.644,.012
Saginaw,Michigan,190124,816,83,10077331,51088,.494,50785,.491,.015
Sanilac,Michigan,40611,1590,83,10077331,5966,.266,16194,.721,.013
Schoolcraft,Michigan,8047,1884,83,10077331,1589,.335,3090,.651,.014
Shiawassee,Michigan,68094,541,83,10077331,15347,.391,23149,.59,.019
St. Clair,Michigan,160383,837,83,10077331,31363,.341,59185,.643,.016
St. Joseph,Michigan,60939,521,83,10077331,9262,.332,18127,.649,.0189999999999999
Tuscola,Michigan,53323,914,83,10077331,8712,.296,20297,.6889999999999999,.015
Van Buren,Michigan,75587,1090,83,10077331,16803,.43,21591,.553,.017
Washtenaw,Michigan,372258,723,83,10077331,157136,.727,56241,.26,.013
Wayne,Michigan,1793561,672,83,10077331,597170,.6850000000000001,264553,.303,.012
Wexford,Michigan,33673,576,83,10077331,5838,.32,12102,.663,.0169999999999999
Aitkin,Minnesota,15697,1819.3,87,5706494,3607,.36,6258,.625,.015
Anoka,Minnesota,363887,423.60999,87,5706494,100893,.479,104902,.498,.023
Becker,Minnesota,35183,1310.42,87,5706494,6589,.34,12438,.643,.0169999999999999
Beltrami,Minnesota,46228,2505.27,87,5706494,11426,.473,12188,.505,.022
Benton,Minnesota,41379,408.28,87,5706494,7280,.328,14382,.647,.0249999999999999
Big Stone,Minnesota,5166,496.95001,87,5706494,1053,.355,1863,.627,.018
Blue Earth,Minnesota,69112,752.35999,87,5706494,18330,.51,16731,.465,.025
Brown,Minnesota,25912,610.85999,87,5706494,4753,.326,9552,.654,.0199999999999999
Carlton,Minnesota,36207,860.33002,87,5706494,10098,.497,9791,.482,.021
Carver,Minnesota,106922,357.04001,87,5706494,30774,.465,34009,.514,.0209999999999999
Cass,Minnesota,30066,2017.6,87,5706494,6342,.347,11620,.637,.016
Chippewa,Minnesota,12598,582.79999,87,5706494,2226,.337,4250,.644,.019
Chisago,Minnesota,56621,417.63,87,5706494,11806,.342,21916,.635,.0229999999999999
Clay,Minnesota,65318,1045.24,87,5706494,16357,.509,15043,.468,.023
Clearwater,Minnesota,8524,994.71002,87,5706494,1260,.268,3372,.718,.014
Cook,Minnesota,5600,1450.6,87,5706494,2496,.659,1203,.318,.023
Cottonwood,Minnesota,11517,639.98999,87,5706494,1834,.301,4165,.6830000000000001,.016
Crow Wing,Minnesota,66123,996.57001,87,5706494,13726,.343,25676,.641,.016
Dakota,Minnesota,439882,569.58002,87,5706494,146155,.5590000000000001,109638,.42,.021
Dodge,Minnesota,20867,439.5,87,5706494,4079,.336,7783,.64,.0239999999999999
Douglas,Minnesota,39006,634.32001,87,5706494,7868,.326,15799,.655,.0189999999999999
Faribault,Minnesota,13921,713.63,87,5706494,2531,.321,5191,.658,.021
Fillmore,Minnesota,21228,861.25,87,5706494,4551,.376,7301,.603,.021
Freeborn,Minnesota,30895,707.64001,87,5706494,6889,.41,9578,.57,.0200000000000001
Goodhue,Minnesota,47582,758.27002,87,5706494,11806,.413,16052,.5620000000000001,.0249999999999999
Grant,Minnesota,6074,546.40997,87,5706494,1300,.356,2269,.622,.022
Hennepin,Minnesota,1281565,556.62,87,5706494,532623,.707,205973,.273,.02
Houston,Minnesota,18843,558.40997,87,5706494,4853,.425,6334,.555,.0199999999999999
Hubbard,Minnesota,21344,922.46002,87,5706494,4462,.345,8202,.634,.021
Isanti,Minnesota,41135,439.07001,87,5706494,7138,.295,16491,.6830000000000001,.022
Itasca,Minnesota,45014,2665.0601,87,5706494,10786,.407,15239,.575,.018
Jackson,Minnesota,9989,701.69,87,5706494,1745,.3,3948,.679,.0209999999999999
Kanabec,Minnesota,16032,524.92999,87,5706494,2774,.301,6278,.681,.018
Kandiyohi,Minnesota,43732,796.06,87,5706494,8440,.362,14437,.619,.019
Kittson,Minnesota,4207,1097.08,87,5706494,1006,.383,1546,.588,.029
Koochiching,Minnesota,12062,3102.3601,87,5706494,2659,.385,4131,.598,.017
Lac qui Parle,Minnesota,6719,764.87,87,5706494,1446,.359,2528,.627,.014
Lake,Minnesota,10905,2099.1599,87,5706494,3647,.508,3393,.472,.02
Lake of the Woods,Minnesota,3763,1296.7,87,5706494,671,.279,1704,.709,.012
Le Sueur,Minnesota,28674,448.5,87,5706494,5672,.338,10775,.642,.0199999999999999
Lincoln,Minnesota,5640,537.03003,87,5706494,937,.301,2121,.6820000000000001,.017
Lyon,Minnesota,25269,714.16998,87,5706494,4634,.36,7979,.62,.02
Mahnomen,Minnesota,5411,556.14001,87,5706494,1112,.483,1142,.496,.021
Marshall,Minnesota,9040,1772.24,87,5706494,1295,.254,3721,.729,.017
Martin,Minnesota,20025,709.34003,87,5706494,3305,.301,7480,.681,.018
McLeod,Minnesota,36771,491.91,87,5706494,6413,.307,13986,.67,.023
Meeker,Minnesota,23400,608.53998,87,5706494,3867,.287,9359,.6929999999999999,.0200000000000001
Mille Lacs,Minnesota,26459,574.46997,87,5706494,4404,.3,9952,.679,.0209999999999999
Morrison,Minnesota,34010,1124.5,87,5706494,4367,.224,14821,.759,.017
Mower,Minnesota,40029,711.5,87,5706494,8899,.461,10025,.519,.0199999999999999
Murray,Minnesota,8179,704.42999,87,5706494,1449,.297,3363,.6889999999999999,.0140000000000001
Nicollet,Minnesota,34454,452.29001,87,5706494,9622,.505,9018,.473,.022
Nobles,Minnesota,22290,715.39001,87,5706494,2933,.337,5600,.644,.019
Norman,Minnesota,6441,876.27002,87,5706494,1404,.409,1953,.569,.022
Olmsted,Minnesota,162847,653.01001,87,5706494,49491,.543,39692,.436,.021
Otter Tail,Minnesota,60081,1979.71,87,5706494,11958,.329,23800,.655,.016
Pennington,Minnesota,13992,616.53998,87,5706494,2568,.354,4532,.624,.022
Pine,Minnesota,28876,1411.04,87,5706494,5419,.339,10256,.642,.019
Pipestone,Minnesota,9424,465.89001,87,5706494,1306,.265,3553,.72,.015
Polk,Minnesota,31192,1970.37,87,5706494,5439,.349,9865,.634,.017
Pope,Minnesota,11308,670.14001,87,5706494,2477,.354,4417,.63,.016
Ramsey,Minnesota,552352,155.78,87,5706494,211620,.718,77376,.262,.02
Red Lake,Minnesota,3935,432.42999,87,5706494,691,.316,1454,.664,.0199999999999999
Redwood,Minnesota,15425,879.72998,87,5706494,2355,.285,5771,.698,.0170000000000001
Renville,Minnesota,14723,982.91998,87,5706494,2496,.308,5467,.674,.0179999999999999
Rice,Minnesota,67097,497.57001,87,5706494,17402,.489,17464,.49,.021
Rock,Minnesota,9704,482.60999,87,5706494,1556,.298,3583,.6850000000000001,.0169999999999999
Roseau,Minnesota,15331,1662.51,87,5706494,2188,.26,6065,.721,.019
Scott,Minnesota,150928,356.67999,87,5706494,40040,.456,45872,.523,.021
Sherburne,Minnesota,97183,436.29999,87,5706494,18065,.326,36222,.653,.0209999999999999
Sibley,Minnesota,14836,588.65002,87,5706494,2417,.286,5864,.695,.019
St. Louis,Minnesota,200231,6225.1602,87,5706494,67704,.5679999999999999,49017,.411,.0210000000000001
Stearns,Minnesota,158292,1344.52,87,5706494,31879,.377,50959,.602,.021
Steele,Minnesota,37406,429.54999,87,5706494,7917,.376,12656,.6,.024
Stevens,Minnesota,9671,562.06,87,5706494,1922,.379,3044,.601,.02
Swift,Minnesota,9838,743.53003,87,5706494,1784,.344,3316,.64,.016
Todd,Minnesota,25262,942.02002,87,5706494,3286,.248,9753,.737,.015
Traverse,Minnesota,3360,574.09003,87,5706494,661,.355,1172,.629,.016
Wabasha,Minnesota,21387,525.01001,87,5706494,4696,.359,8153,.623,.018
Wadena,Minnesota,14065,535.02002,87,5706494,2023,.264,5520,.721,.015
Waseca,Minnesota,18968,432.25,87,5706494,3496,.337,6624,.639,.024
Washington,Minnesota,267568,391.70001,87,5706494,89165,.536,73764,.444,.02
Watonwan,Minnesota,11253,434.51001,87,5706494,1987,.383,3103,.598,.019
Wilkin,Minnesota,6506,751.42999,87,5706494,1026,.299,2328,.679,.022
Winona,Minnesota,49671,626.29999,87,5706494,13333,.492,13227,.488,.02
Wright,Minnesota,141337,660.5,87,5706494,28430,.346,51973,.632,.022
Yellow Medicine,Minnesota,9528,757.96002,87,5706494,1688,.306,3734,.677,.0169999999999999
Adams,Mississippi,29538,460,82,2961279,5696,.414,7917,.575,.0110000000000001
Alcorn,Mississippi,34740,400,82,2961279,12818,.8120000000000001,2782,.176,.012
Amite,Mississippi,12720,730,82,2961279,4503,.626,2620,.364,.01
Attala,Mississippi,17889,735,82,2961279,5178,.587,3542,.401,.012
Benton,Mississippi,7646,407,82,2961279,2570,.599,1679,.391,.01
Bolivar,Mississippi,30985,876,82,2961279,4671,.34,8904,.648,.0119999999999999
Calhoun,Mississippi,13266,587,82,2961279,4625,.702,1902,.289,.0090000000000001
Carroll,Mississippi,9998,628,82,2961279,3924,.6879999999999999,1729,.303,.0090000000000001
Chickasaw,Mississippi,17106,502,82,2961279,4175,.513,3810,.468,.019
Choctaw,Mississippi,8246,419,82,2961279,3001,.711,1185,.281,.008
Claiborne,Mississippi,9135,487,82,2961279,603,.136,3772,.848,.016
Clarke,Mississippi,15615,691,82,2961279,5417,.65,2838,.34,.01
Clay,Mississippi,18636,409,82,2961279,4181,.41,5844,.574,.0160000000000001
Coahoma,Mississippi,21390,554,82,2961279,2375,.279,6020,.708,.013
Copiah,Mississippi,28368,777,82,2961279,6250,.485,6470,.502,.013
Covington,Mississippi,18340,414,82,2961279,5854,.625,3416,.365,.01
DeSoto,Mississippi,185314,478,82,2961279,46462,.61,28265,.371,.019
Forrest,Mississippi,78158,467,82,2961279,17290,.546,13755,.435,.019
Franklin,Mississippi,7675,565,82,2961279,2923,.655,1480,.332,.013
George,Mississippi,24350,478,82,2961279,9713,.879,1218,.11,.011
Greene,Mississippi,13530,713,82,2961279,4794,.825,966,.166,.009
