county,state,pop_county,area,num_county,pop_state
Big Stone,Minnesota,5166,496.95001,87,5706494
Blue Earth,Minnesota,69112,752.35999,87,5706494
Brown,Minnesota,25912,610.85999,87,5706494
Carlton,Minnesota,36207,860.33002,87,5706494
Carver,Minnesota,106922,357.04001,87,5706494
Cass,Minnesota,30066,2017.6,87,5706494
Chippewa,Minnesota,12598,582.79999,87,5706494
Chisago,Minnesota,56621,417.63,87,5706494
Clay,Minnesota,65318,1045.24,87,5706494
Clearwater,Minnesota,8524,994.71002,87,5706494
Cook,Minnesota,5600,1450.6,87,5706494
Cottonwood,Minnesota,11517,639.98999,87,5706494
Crow Wing,Minnesota,66123,996.57001,87,5706494
Dakota,Minnesota,439882,569.58002,87,5706494
Dodge,Minnesota,20867,439.5,87,5706494
Douglas,Minnesota,39006,634.32001,87,5706494
Faribault,Minnesota,13921,713.63,87,5706494
Fillmore,Minnesota,21228,861.25,87,5706494
Freeborn,Minnesota,30895,707.64001,87,5706494
Goodhue,Minnesota,47582,758.27002,87,5706494
Grant,Minnesota,6074,546.40997,87,5706494
Hennepin,Minnesota,1281565,556.62,87,5706494
Houston,Minnesota,18843,558.40997,87,5706494
Hubbard,Minnesota,21344,922.46002,87,5706494
Isanti,Minnesota,41135,439.07001,87,5706494
Itasca,Minnesota,45014,2665.0601,87,5706494
Jackson,Minnesota,9989,701.69,87,5706494
Kanabec,Minnesota,16032,524.92999,87,5706494
Kandiyohi,Minnesota,43732,796.06,87,5706494
Kittson,Minnesota,4207,1097.08,87,5706494
Koochiching,Minnesota,12062,3102.3601,87,5706494
Lac qui Parle,Minnesota,6719,764.87,87,5706494
Lake,Minnesota,10905,2099.1599,87,5706494
Lake of the Woods,Minnesota,3763,1296.7,87,5706494
Le Sueur,Minnesota,28674,448.5,87,5706494
Lincoln,Minnesota,5640,537.03003,87,5706494
Lyon,Minnesota,25269,714.16998,87,5706494
Mahnomen,Minnesota,5411,556.14001,87,5706494
Marshall,Minnesota,9040,1772.24,87,5706494
Martin,Minnesota,20025,709.34003,87,5706494
McLeod,Minnesota,36771,491.91,87,5706494
Meeker,Minnesota,23400,608.53998,87,5706494
Mille Lacs,Minnesota,26459,574.46997,87,5706494
Morrison,Minnesota,34010,1124.5,87,5706494
Mower,Minnesota,40029,711.5,87,5706494
Murray,Minnesota,8179,704.42999,87,5706494
Nicollet,Minnesota,34454,452.29001,87,5706494
Nobles,Minnesota,22290,715.39001,87,5706494
Norman,Minnesota,6441,876.27002,87,5706494
Olmsted,Minnesota,162847,653.01001,87,5706494
Otter Tail,Minnesota,60081,1979.71,87,5706494
Pennington,Minnesota,13992,616.53998,87,5706494
Pine,Minnesota,28876,1411.04,87,5706494
Pipestone,Minnesota,9424,465.89001,87,5706494
Polk,Minnesota,31192,1970.37,87,5706494
Pope,Minnesota,11308,670.14001,87,5706494
Ramsey,Minnesota,552352,155.78,87,5706494
Red Lake,Minnesota,3935,432.42999,87,5706494
Redwood,Minnesota,15425,879.72998,87,5706494
Renville,Minnesota,14723,982.91998,87,5706494
Rice,Minnesota,67097,497.57001,87,5706494
Rock,Minnesota,9704,482.60999,87,5706494
Roseau,Minnesota,15331,1662.51,87,5706494
St. Louis,Minnesota,200231,6225.1602,87,5706494
Scott,Minnesota,150928,356.67999,87,5706494
Sherburne,Minnesota,97183,436.29999,87,5706494
Sibley,Minnesota,14836,588.65002,87,5706494
Stearns,Minnesota,158292,1344.52,87,5706494
Steele,Minnesota,37406,429.54999,87,5706494
Stevens,Minnesota,9671,562.06,87,5706494
Swift,Minnesota,9838,743.53003,87,5706494
Todd,Minnesota,25262,942.02002,87,5706494
Traverse,Minnesota,3360,574.09003,87,5706494
Wabasha,Minnesota,21387,525.01001,87,5706494
Wadena,Minnesota,14065,535.02002,87,5706494
Waseca,Minnesota,18968,432.25,87,5706494
Washington,Minnesota,267568,391.70001,87,5706494
Watonwan,Minnesota,11253,434.51001,87,5706494
Wilkin,Minnesota,6506,751.42999,87,5706494
Winona,Minnesota,49671,626.29999,87,5706494
Wright,Minnesota,141337,660.5,87,5706494
Yellow Medicine,Minnesota,9528,757.96002,87,5706494
Adams,Mississippi,29538,460,82,2961279
Alcorn,Mississippi,34740,400,82,2961279
Amite,Mississippi,12720,730,82,2961279
Attala,Mississippi,17889,735,82,2961279
Benton,Mississippi,7646,407,82,2961279
Bolivar,Mississippi,30985,876,82,2961279
Calhoun,Mississippi,13266,587,82,2961279
Carroll,Mississippi,9998,628,82,2961279
Chickasaw,Mississippi,17106,502,82,2961279
Choctaw,Mississippi,8246,419,82,2961279
Claiborne,Mississippi,9135,487,82,2961279
Clarke,Mississippi,15615,691,82,2961279
Clay,Mississippi,18636,409,82,2961279
Coahoma,Mississippi,21390,554,82,2961279
Copiah,Mississippi,28368,777,82,2961279
Covington,Mississippi,18340,414,82,2961279
DeSoto,Mississippi,185314,478,82,2961279
Forrest,Mississippi,78158,467,82,2961279
Franklin,Mississippi,7675,565,82,2961279
George,Mississippi,24350,478,82,2961279
Greene,Mississippi,13530,713,82,2961279
Grenada,Mississippi,21629,422,82,2961279
Hancock,Mississippi,46053,477,82,2961279
Harrison,Mississippi,208621,581,82,2961279
Hinds,Mississippi,227742,869,82,2961279
Holmes,Mississippi,17000,756,82,2961279
Humphreys,Mississippi,7785,418,82,2961279
Issaquena,Mississippi,1338,413,82,2961279
Itawamba,Mississippi,23863,532,82,2961279
Jackson,Mississippi,143252,727,82,2961279
Jasper,Mississippi,16367,676,82,2961279
Jefferson,Mississippi,7260,519,82,2961279
Jefferson Davis,Mississippi,11321,408,82,2961279
Jones,Mississippi,67246,694,82,2961279
Kemper,Mississippi,8988,766,82,2961279
Lafayette,Mississippi,55813,631,82,2961279
Lamar,Mississippi,64222,497,82,2961279
Lauderdale,Mississippi,72984,704,82,2961279
Lawrence,Mississippi,12016,431,82,2961279
Leake,Mississippi,21275,583,82,2961279
Lee,Mississippi,83343,450,82,2961279
Leflore,Mississippi,28339,592,82,2961279
Lincoln,Mississippi,34907,586,82,2961279
Lowndes,Mississippi,58879,502,82,2961279
Madison,Mississippi,109145,719,82,2961279
Marion,Mississippi,24441,542,82,2961279
Marshall,Mississippi,33752,706,82,2961279
Monroe,Mississippi,34180,764,82,2961279
Montgomery,Mississippi,9822,407,82,2961279
Neshoba,Mississippi,29087,570,82,2961279
Newton,Mississippi,21291,578,82,2961279
Noxubee,Mississippi,10285,695,82,2961279
Oktibbeha,Mississippi,51788,458,82,2961279
Panola,Mississippi,33208,684,82,2961279
Pearl River,Mississippi,56145,812,82,2961279
Perry,Mississippi,11511,647,82,2961279
Pike,Mississippi,40324,409,82,2961279
Pontotoc,Mississippi,31184,497,82,2961279
Prentiss,Mississippi,25008,415,82,2961279
Quitman,Mississippi,6176,405,82,2961279
Rankin,Mississippi,157031,775,82,2961279
Scott,Mississippi,27990,609,82,2961279
Sharkey,Mississippi,3800,428,82,2961279
Simpson,Mississippi,25949,589,82,2961279
Smith,Mississippi,14209,636,82,2961279
Stone,Mississippi,18333,445,82,2961279
Sunflower,Mississippi,25971,694,82,2961279
Tallahatchie,Mississippi,12715,644,82,2961279
Tate,Mississippi,28064,404,82,2961279
Tippah,Mississippi,21815,458,82,2961279
Tishomingo,Mississippi,18850,424,82,2961279
Tunica,Mississippi,9782,455,82,2961279
Union,Mississippi,27777,416,82,2961279
Walthall,Mississippi,13884,404,82,2961279
Warren,Mississippi,44722,587,82,2961279
Washington,Mississippi,44922,724,82,2961279
Wayne,Mississippi,19779,810,82,2961279
Webster,Mississippi,9926,423,82,2961279
Wilkinson,Mississippi,8587,677,82,2961279
Winston,Mississippi,17714,607,82,2961279
Yalobusha,Mississippi,12481,467,82,2961279
Yazoo,Mississippi,26743,920,82,2961279
Adair,Missouri,25314,568,115,6154913
Andrew,Missouri,18135,435,115,6154913
Atchison,Missouri,5305,545,115,6154913
Audrain,Missouri,24962,693,115,6154913
Barry,Missouri,34534,779,115,6154913
Barton,Missouri,11637,594,115,6154913
Bates,Missouri,16042,848,115,6154913
Benton,Missouri,19394,706,115,6154913
Bollinger,Missouri,10567,621,115,6154913
Boone,Missouri,183610,685,115,6154913
Buchanan,Missouri,84793,410,115,6154913
Butler,Missouri,42130,698,115,6154913
Caldwell,Missouri,8815,429,115,6154913
Callaway,Missouri,44283,839,115,6154913
Camden,Missouri,42745,655,115,6154913
Cape Girardeau,Missouri,81710,579,115,6154913
Carroll,Missouri,8495,695,115,6154913
Carter,Missouri,5202,508,115,6154913
Cass,Missouri,107824,699,115,6154913
Cedar,Missouri,14188,476,115,6154913
Chariton,Missouri,7408,756,115,6154913
Christian,Missouri,88842,563,115,6154913
Clark,Missouri,6634,507,115,6154913
Clay,Missouri,253335,396,115,6154913
Clinton,Missouri,21184,419,115,6154913
Cole,Missouri,77279,392,115,6154913
Cooper,Missouri,17103,565,115,6154913
Crawford,Missouri,23056,743,115,6154913
Dade,Missouri,7569,490,115,6154913
Dallas,Missouri,17071,542,115,6154913
Daviess,Missouri,8430,567,115,6154913
DeKalb,Missouri,11029,424,115,6154913
Dent,Missouri,14421,754,115,6154913
Douglas,Missouri,11578,815,115,6154913
Dunklin,Missouri,28283,546,115,6154913
Franklin,Missouri,104682,922,115,6154913
Gasconade,Missouri,14794,520,115,6154913
Gentry,Missouri,6162,492,115,6154913
Greene,Missouri,298915,675,115,6154913
Grundy,Missouri,9808,436,115,6154913
Harrison,Missouri,8157,725,115,6154913
Henry,Missouri,21946,702,115,6154913
Hickory,Missouri,8279,399,115,6154913
Holt,Missouri,4223,462,115,6154913
Howard,Missouri,10151,466,115,6154913
Howell,Missouri,39750,928,115,6154913
Iron,Missouri,9537,551,115,6154913
Jackson,Missouri,717204,605,115,6154913
Jasper,Missouri,122761,640,115,6154913
Jefferson,Missouri,226739,657,115,6154913
Johnson,Missouri,54013,831,115,6154913
Knox,Missouri,3744,506,115,6154913
Laclede,Missouri,36039,766,115,6154913
Lafayette,Missouri,32984,629,115,6154913
Lawrence,Missouri,38001,613,115,6154913
Lewis,Missouri,10032,505,115,6154913
Lincoln,Missouri,59574,630,115,6154913
Linn,Missouri,11874,620,115,6154913
Livingston,Missouri,14557,535,115,6154913
Macon,Missouri,15209,497,115,6154913
Madison,Missouri,12626,528,115,6154913
Maries,Missouri,8432,438,115,6154913
Marion,Missouri,28525,540,115,6154913
McDonald,Missouri,23303,804,115,6154913
Mercer,Missouri,3538,454,115,6154913
Miller,Missouri,24722,592,115,6154913
Mississippi,Missouri,12577,413,115,6154913
Moniteau,Missouri,15473,417,115,6154913
Monroe,Missouri,8666,646,115,6154913
Montgomery,Missouri,11322,539,115,6154913
Morgan,Missouri,21006,598,115,6154913
New Madrid,Missouri,16434,678,115,6154913
Newton,Missouri,58648,626,115,6154913
Nodaway,Missouri,21241,877,115,6154913
Oregon,Missouri,8635,792,115,6154913
Osage,Missouri,13274,606,115,6154913
Ozark,Missouri,8553,747,115,6154913
Pemiscot,Missouri,15661,493,115,6154913
Perry,Missouri,18956,475,115,6154913
Pettis,Missouri,42980,685,115,6154913
Phelps,Missouri,44638,673,115,6154913
Pike,Missouri,17587,673,115,6154913
Platte,Missouri,106718,420,115,6154913
Polk,Missouri,31519,637,115,6154913
Pulaski,Missouri,53955,547,115,6154913
Putnam,Missouri,4681,518,115,6154913
Ralls,Missouri,10355,471,115,6154913
Randolph,Missouri,24716,482,115,6154913
Ray,Missouri,23158,570,115,6154913
Reynolds,Missouri,6096,811,115,6154913
Ripley,Missouri,10679,630,115,6154913
St. Charles,Missouri,405262,56,115,6154913
St. Clair,Missouri,9284,677,115,6154913
St. Francois,Missouri,66922,508,115,6154913
St. Louis,Missouri,1004125,61.900002,115,6154913
Ste. Genevieve,Missouri,18479,450,115,6154913
Saline,Missouri,23333,502,115,6154913
Schuyler,Missouri,4032,756,115,6154913
Scotland,Missouri,4716,308,115,6154913
Scott,Missouri,38059,438,115,6154913
Shannon,Missouri,7031,421,115,6154913
Shelby,Missouri,6103,1004,115,6154913
Stoddard,Missouri,28672,501,115,6154913
Stone,Missouri,31076,827,115,6154913
Sullivan,Missouri,5999,463,115,6154913
Taney,Missouri,56066,651,115,6154913
Texas,Missouri,24487,632,115,6154913
Vernon,Missouri,19707,1179,115,6154913
Warren,Missouri,35532,834,115,6154913
Washington,Missouri,23514,432,115,6154913
Wayne,Missouri,10974,760,115,6154913
Webster,Missouri,39085,761,115,6154913
Worth,Missouri,1973,593,115,6154913
Wright,Missouri,18188,266,115,6154913
"St. Louis, City of",Missouri,301578,682,115,6154913
Beaverhead,Montana,9371,5543,56,1084225
Big Horn,Montana,13124,4995,56,1084225
Blaine,Montana,7044,4226,56,1084225
Broadwater,Montana,6774,1192,56,1084225
Carbon,Montana,10473,2048,56,1084225
Carter,Montana,1415,3340,56,1084225
Cascade,Montana,84414,2698,56,1084225
Chouteau,Montana,5895,3973,56,1084225
Custer,Montana,11867,3783,56,1084225
Daniels,Montana,1661,1426,56,1084225
Dawson,Montana,8940,2373,56,1084225
Deer Lodge,Montana,9421,737,56,1084225
Fallon,Montana,3049,1620,56,1084225
Fergus,Montana,11446,4339,56,1084225
Flathead,Montana,104357,5099,56,1084225
Gallatin,Montana,118960,2507,56,1084225
Garfield,Montana,1173,4668,56,1084225
Glacier,Montana,13778,2995,56,1084225
Golden Valley,Montana,823,1175,56,1084225
Granite,Montana,3309,1728,56,1084225
Hill,Montana,16309,2896,56,1084225
Jefferson,Montana,12085,1657,56,1084225
Judith Basin,Montana,2023,1870,56,1084225
Lake,Montana,31134,194,56,1084225
Lewis and Clark,Montana,70973,3461,56,1084225
Liberty,Montana,1959,1430,56,1084225
Lincoln,Montana,19677,3613,56,1084225
Madison,Montana,8623,2643,56,1084225
McCone,Montana,1729,3587,56,1084225
Meagher,Montana,1927,232,56,1084225
Mineral,Montana,4535,1220,56,1084225
Missoula,Montana,117922,2598,56,1084225
Musselshell,Montana,4730,1867,56,1084225
Park,Montana,17191,2656,56,1084225
Petroleum,Montana,496,1654,56,1084225
Phillips,Montana,4217,5140,56,1084225
Pondera,Montana,5898,1625,56,1084225
Powder River,Montana,1694,3297,56,1084225
Powell,Montana,6946,2326,56,1084225
Prairie,Montana,1088,1737,56,1084225
Ravalli,Montana,44174,2394,56,1084225
Richland,Montana,11491,2084,56,1084225
Roosevelt,Montana,10794,2356,56,1084225
Rosebud,Montana,8329,5012,56,1084225
Sanders,Montana,12400,2762,56,1084225
Sheridan,Montana,3539,1677,56,1084225
Silver Bow,Montana,35133,718,56,1084225
Stillwater,Montana,8963,1795,56,1084225
Sweet Grass,Montana,3678,1855,56,1084225
Teton,Montana,6226,2273,56,1084225
Toole,Montana,4971,1911,56,1084225
Treasure,Montana,762,979,56,1084225
Valley,Montana,7578,4921,56,1084225
Wheatland,Montana,2069,1423,56,1084225
Wibaux,Montana,937,889,56,1084225
Yellowstone,Montana,164731,2635,56,1084225
Adams,Nebraska,31205,563,93,1961504
Antelope,Nebraska,6295,857,93,1961504
Arthur,Nebraska,434,715,93,1961504
Banner,Nebraska,674,746,93,1961504
Blaine,Nebraska,431,711,93,1961504
Boone,Nebraska,5379,687,93,1961504
Box Butte,Nebraska,10842,1075,93,1961504
Boyd,Nebraska,1810,540,93,1961504
Brown,Nebraska,2903,1221,93,1961504
Buffalo,Nebraska,50084,968,93,1961504
Burt,Nebraska,6722,493,93,1961504
Butler,Nebraska,8369,584,93,1961504
Cass,Nebraska,26598,559,93,1961504
Cedar,Nebraska,8380,740,93,1961504
Chase,Nebraska,3893,894,93,1961504
Cherry,Nebraska,5455,5961,93,1961504
Cheyenne,Nebraska,9468,1196,93,1961504
Clay,Nebraska,6104,573,93,1961504
Colfax,Nebraska,10582,413,93,1961504
Cuming,Nebraska,9013,572,93,1961504
Custer,Nebraska,10545,2579,93,1961504
Dakota,Nebraska,21582,264,93,1961504
Dawes,Nebraska,8199,1396,93,1961504
Dawson,Nebraska,24111,1013,93,1961504
Deuel,Nebraska,1838,440,93,1961504
Dixon,Nebraska,5606,476,93,1961504
Dodge,Nebraska,37167,534,93,1961504
Douglas,Nebraska,584526,331,93,1961504
Dundy,Nebraska,1654,920,93,1961504
Fillmore,Nebraska,5551,576,93,1961504
Franklin,Nebraska,2889,576,93,1961504
Frontier,Nebraska,2519,975,93,1961504
Furnas,Nebraska,4636,718,93,1961504
Gage,Nebraska,21704,855,93,1961504
Garden,Nebraska,1874,1705,93,1961504
Garfield,Nebraska,1813,570,93,1961504
Gosper,Nebraska,1893,458,93,1961504
Grant,Nebraska,611,776,93,1961504
Greeley,Nebraska,2188,570,93,1961504
Hall,Nebraska,62895,546,93,1961504
Hamilton,Nebraska,9429,544,93,1961504
Harlan,Nebraska,3073,553,93,1961504
Hayes,Nebraska,856,713,93,1961504
Hitchcock,Nebraska,2616,710,93,1961504
Holt,Nebraska,10127,2413,93,1961504
Hooker,Nebraska,711,721,93,1961504
Howard,Nebraska,6475,570,93,1961504
Jefferson,Nebraska,7240,573,93,1961504
Johnson,Nebraska,5290,376,93,1961504
Kearney,Nebraska,6688,516,93,1961504
Keith,Nebraska,8335,1061,93,1961504
Keya Paha,Nebraska,769,773,93,1961504
Kimball,Nebraska,3434,952,93,1961504
Knox,Nebraska,8391,1108,93,1961504
Lancaster,Nebraska,322608,839,93,1961504
Lincoln,Nebraska,34676,2564,93,1961504
Logan,Nebraska,716,571,93,1961504
Loup,Nebraska,607,570,93,1961504
Madison,Nebraska,35585,859,93,1961504
McPherson,Nebraska,399,573,93,1961504
Merrick,Nebraska,7668,485,93,1961504
Morrill,Nebraska,4555,1424,93,1961504
Nance,Nebraska,3380,441,93,1961504
Nemaha,Nebraska,7074,409,93,1961504
Nuckolls,Nebraska,4095,575,93,1961504
Otoe,Nebraska,15912,616,93,1961504
Pawnee,Nebraska,2544,432,93,1961504
Perkins,Nebraska,2858,883,93,1961504
Phelps,Nebraska,8968,540,93,1961504
Pierce,Nebraska,7317,574,93,1961504
Platte,Nebraska,34296,678,93,1961504
Polk,Nebraska,5214,439,93,1961504
Red Willow,Nebraska,10702,717,93,1961504
Richardson,Nebraska,7871,554,93,1961504
Rock,Nebraska,1262,1008,93,1961504
Saline,Nebraska,14292,575,93,1961504
Sarpy,Nebraska,190604,241,93,1961504
Saunders,Nebraska,22278,754,93,1961504
Scotts Bluff,Nebraska,36084,739,93,1961504
Seward,Nebraska,17609,575,93,1961504
Sheridan,Nebraska,5127,2441,93,1961504
Sherman,Nebraska,2959,566,93,1961504
Sioux,Nebraska,1135,1313,93,1961504
Stanton,Nebraska,5842,430,93,1961504
Thayer,Nebraska,5034,575,93,1961504
Thomas,Nebraska,669,713,93,1961504
Thurston,Nebraska,6773,394,93,1961504
Valley,Nebraska,4059,568,93,1961504
Washington,Nebraska,20865,390,93,1961504
Wayne,Nebraska,9697,444,93,1961504
Webster,Nebraska,3395,575,93,1961504
Wheeler,Nebraska,774,575,93,1961504
York,Nebraska,14125,576,93,1961504
Churchill,Nevada,25516,4929,17,3104614
Clark,Nevada,2265461,7911,17,3104614
Douglas,Nevada,49488,710,17,3104614
Elko,Nevada,53702,17182,17,3104614
Esmeralda,Nevada,729,3589,17,3104614
Eureka,Nevada,1855,4176,17,3104614
Humboldt,Nevada,17285,9658,17,3104614
Lander,Nevada,5734,5798,17,3104614
Lincoln,Nevada,4499,10635,17,3104614
Lyon,Nevada,59235,1994,17,3104614
Mineral,Nevada,4554,3757,17,3104614
Nye,Nevada,51591,18147,17,3104614
Pershing,Nevada,6650,6009,17,3104614
Storey,Nevada,4104,264,17,3104614
Washoe,Nevada,486492,6342,17,3104614
White Pine,Nevada,9080,8877,17,3104614
"Carson City, Consolidated Municipality of",Nevada,58639,144,17,3104614
Belknap,New Hampshire,63705,401,10,1377529
Carroll,New Hampshire,50107,934,10,1377529
Cheshire,New Hampshire,76458,708,10,1377529
Coos,New Hampshire,31268,1801,10,1377529
Grafton,New Hampshire,91118,1714,10,1377529
Hillsborough,New Hampshire,422937,876,10,1377529
Merrimack,New Hampshire,153808,934,10,1377529
Rockingham,New Hampshire,314176,695,10,1377529
Strafford,New Hampshire,130889,369,10,1377529
Sullivan,New Hampshire,43063,537,10,1377529
Atlantic,New Jersey,274534,561,21,9288994
Bergen,New Jersey,955732,234,21,9288994
Burlington,New Jersey,461860,805,21,9288994
Camden,New Jersey,523485,222,21,9288994
Cape May,New Jersey,95263,255,21,9288994
Cumberland,New Jersey,154152,489,21,9288994
Essex,New Jersey,863728,126,21,9288994
Gloucester,New Jersey,302294,325,21,9288994
Hudson,New Jersey,724854,47,21,9288994
Hunterdon,New Jersey,128947,430,21,9288994
Mercer,New Jersey,387340,226,21,9288994
Middlesex,New Jersey,863162,311,21,9288994
Monmouth,New Jersey,643615,472,21,9288994
Morris,New Jersey,509285,469,21,9288994
Ocean,New Jersey,637229,636,21,9288994
Passaic,New Jersey,524118,185,21,9288994
Salem,New Jersey,64837,338,21,9288994
Somerset,New Jersey,345361,305,21,9288994
Sussex,New Jersey,144221,521,21,9288994
Union,New Jersey,575345,103,21,9288994
Warren,New Jersey,109632,358,21,9288994
Bernalillo,New Mexico,676444,1166,33,2117522
Catron,New Mexico,3579,6928,33,2117522
Chaves,New Mexico,65157,6071,33,2117522
Cibola,New Mexico,27172,4540,33,2117522
Colfax,New Mexico,12387,3757,33,2117522
Curry,New Mexico,48430,1406,33,2117522
De Baca,New Mexico,1698,2325,33,2117522
Doña Ana,New Mexico,219561,3807,33,2117522
Eddy,New Mexico,62314,4182,33,2117522
Grant,New Mexico,28185,3966,33,2117522
Guadalupe,New Mexico,4452,3031,33,2117522
Harding,New Mexico,657,2126,33,2117522
Hidalgo,New Mexico,4178,3446,33,2117522
Lea,New Mexico,74455,4393,33,2117522
Lincoln,New Mexico,20269,4831,33,2117522
Los Alamos,New Mexico,19419,109,33,2117522
Luna,New Mexico,25427,2965,33,2117522
McKinley,New Mexico,72902,5449,33,2117522
Mora,New Mexico,4189,1931,33,2117522
Otero,New Mexico,67839,6627,33,2117522
Quay,New Mexico,8746,2855,33,2117522
Rio Arriba,New Mexico,40363,5858,33,2117522
Roosevelt,New Mexico,19191,2449,33,2117522
San Juan,New Mexico,121661,5514,33,2117522
San Miguel,New Mexico,27201,4717,33,2117522
Sandoval,New Mexico,148834,3710,33,2117522
Santa Fe,New Mexico,154823,1909,33,2117522
Sierra,New Mexico,11576,4180,33,2117522
Socorro,New Mexico,16595,6647,33,2117522
Taos,New Mexico,34489,2203,33,2117522
Torrance,New Mexico,15045,3345,33,2117522
Union,New Mexico,4079,3830,33,2117522
Valencia,New Mexico,76205,1068,33,2117522
Albany,New York,314848,533,62,20201248
Allegany,New York,46456,1034,62,20201248
Bronx,New York,1472654,57.43,62,20201248
Broome,New York,198683,715,62,20201248
Cattaraugus,New York,77042,1310,62,20201248
Cayuga,New York,76248,864,62,20201248
Chautauqua,New York,127657,1500,62,20201248
Chemung,New York,84148,410.81,62,20201248
Chenango,New York,47220,898.95001,62,20201248
Clinton,New York,79843,1118,62,20201248
Columbia,New York,61570,648,62,20201248
Cortland,New York,46809,502,62,20201248
Delaware,New York,44308,1468,62,20201248
Dutchess,New York,295911,825,62,20201248
Erie,New York,954236,1227,62,20201248
Essex,New York,37381,1916,62,20201248
Franklin,New York,47555,1697,62,20201248
Fulton,New York,53324,533,62,20201248
Genesee,New York,58388,495,62,20201248
Greene,New York,47931,658,62,20201248
Hamilton,New York,5107,1808,62,20201248
Herkimer,New York,60139,1458,62,20201248
Jefferson,New York,116721,1857,62,20201248
Kings,New York,2736074,96.900002,62,20201248
Lewis,New York,26582,1290,62,20201248
Livingston,New York,61834,640,62,20201248
Madison,New York,68016,662,62,20201248
Monroe,New York,759443,1366,62,20201248
Montgomery,New York,49532,410,62,20201248
Nassau,New York,1395774,453,62,20201248
New York,New York,1694251,33.77,62,20201248
Niagara,New York,212666,1140,62,20201248
Oneida,New York,232125,1213,62,20201248
Onondaga,New York,476516,806,62,20201248
Ontario,New York,112458,662,62,20201248
Orange,New York,401310,839,62,20201248
Orleans,New York,40343,817,62,20201248
Oswego,New York,117525,1312,62,20201248
Otsego,New York,58524,1003,62,20201248
Putnam,New York,97668,246,62,20201248
Queens,New York,2405464,178.28,62,20201248
Rensselaer,New York,161130,665,62,20201248
Richmond,New York,495747,102.5,62,20201248
Rockland,New York,338329,199,62,20201248
St. Lawrence,New York,108505,2821,62,20201248
Saratoga,New York,235509,844,62,20201248
Schenectady,New York,158061,210,62,20201248
Schoharie,New York,29714,626,62,20201248
Schuyler,New York,17898,342,62,20201248
Seneca,New York,33814,325,62,20201248
Steuben,New York,93584,1404,62,20201248
Suffolk,New York,1525920,2373,62,20201248
Sullivan,New York,78624,997,62,20201248
Tioga,New York,48455,523,62,20201248
Tompkins,New York,105740,476,62,20201248
Ulster,New York,181851,1161,62,20201248
Warren,New York,65737,870,62,20201248
Washington,New York,61302,846,62,20201248
Wayne,New York,91283,1384,62,20201248
Westchester,New York,1004457,500,62,20201248
Wyoming,New York,40531,596,62,20201248
Yates,New York,24774,376,62,20201248
Alamance,North Carolina,171415,435,100,10439388
Alexander,North Carolina,36444,263,100,10439388
Alleghany,North Carolina,10888,236,100,10439388
Anson,North Carolina,22055,537,100,10439388
Ashe,North Carolina,26577,427,100,10439388
Avery,North Carolina,17806,247,100,10439388
Beaufort,North Carolina,44652,959,100,10439388
Bertie,North Carolina,17934,741,100,10439388
Bladen,North Carolina,29606,887,100,10439388
Brunswick,North Carolina,136693,860,100,10439388
Buncombe,North Carolina,269452,660,100,10439388
Burke,North Carolina,87570,515,100,10439388
Cabarrus,North Carolina,225804,365,100,10439388
Caldwell,North Carolina,80652,474,100,10439388
Camden,North Carolina,10355,306,100,10439388
Carteret,North Carolina,67686,1341,100,10439388
Caswell,North Carolina,22736,428,100,10439388
Catawba,North Carolina,160610,414,100,10439388
Chatham,North Carolina,76285,709,100,10439388
Cherokee,North Carolina,28774,497,100,10439388
Chowan,North Carolina,13708,233,100,10439388
Clay,North Carolina,11089,221,100,10439388
Cleveland,North Carolina,99519,469,100,10439388
Columbus,North Carolina,50623,954,100,10439388
Craven,North Carolina,100720,774,100,10439388
Cumberland,North Carolina,334728,658,100,10439388
Currituck,North Carolina,28100,526,100,10439388
Dare,North Carolina,36915,1562,100,10439388
Davidson,North Carolina,168930,567,100,10439388
Davie,North Carolina,42712,267,100,10439388
Duplin,North Carolina,48715,819,100,10439388
Durham,North Carolina,324833,298,100,10439388
Edgecombe,North Carolina,48900,507,100,10439388
Forsyth,North Carolina,382590,413,100,10439388
Franklin,North Carolina,68573,495,100,10439388
Gaston,North Carolina,227943,364,100,10439388
Gates,North Carolina,10478,346,100,10439388
Graham,North Carolina,8030,302,100,10439388
Granville,North Carolina,60992,537,100,10439388
Greene,North Carolina,20451,266,100,10439388
Guilford,North Carolina,541299,658,100,10439388
Halifax,North Carolina,48622,731,100,10439388
Harnett,North Carolina,133568,601,100,10439388
Haywood,North Carolina,62089,555,100,10439388
Henderson,North Carolina,116281,375,100,10439388
Hertford,North Carolina,21552,360,100,10439388
Hoke,North Carolina,52082,392,100,10439388
Hyde,North Carolina,4589,1424,100,10439388
Iredell,North Carolina,186693,597,100,10439388
Jackson,North Carolina,43109,494,100,10439388
Johnston,North Carolina,215999,796,100,10439388
Jones,North Carolina,9172,473,100,10439388
Lee,North Carolina,63285,259,100,10439388
Lenoir,North Carolina,55122,402,100,10439388
Lincoln,North Carolina,86810,307,100,10439388
Macon,North Carolina,37014,452,100,10439388
Madison,North Carolina,21193,461,100,10439388
Martin,North Carolina,22031,446,100,10439388
McDowell,North Carolina,44578,519,100,10439388
Mecklenburg,North Carolina,1115482,546,100,10439388
Mitchell,North Carolina,14903,222,100,10439388
